Epoch Num,Average FID,Average Generator Loss,Average Discriminator Loss
121,12.966991675344211,158.34103393554688,0.0
122,18.567340933218578,157.95013427734375,0.0
123,12.783599322945378,156.97341918945312,0.0
124,6.679272113123634,157.41246032714844,0.0
125,9.482905703899794,156.40542602539062,0.0
126,6.01205137153861,155.81578063964844,0.0
127,4.867722242174215,154.39279174804688,0.0
128,10.399684745817733,154.71861267089844,0.0
129,10.501776750894376,153.72702026367188,0.0
130,7.885933405482396,153.54531860351562,0.0
131,6.007858247840096,153.52330017089844,0.0
132,18.664591945996804,151.8369598388672,0.0
133,19.287847034232925,151.54859924316406,0.0
134,3.4912024965984108,150.98182678222656,0.0
135,9.114996189106414,151.91404724121094,0.0
136,6.12084845939494,150.49851989746094,0.0
137,6.289714453542006,150.6759033203125,0.49129021167755127
138,4.554996867630669,151.9337615966797,0.01549675315618515
139,4.310280655333068,149.9569549560547,0.0
140,12.23337389067187,149.53848266601562,0.0
141,9.04736452855925,148.63583374023438,0.0
142,6.52588356959026,148.9293670654297,0.0
143,6.072208717284002,147.90875244140625,0.0
144,5.494205665498976,147.7069854736328,0.0
145,4.500749780517207,147.62301635742188,0.0
146,10.080867808570765,147.09083557128906,0.0
147,13.522645413121051,146.7563018798828,0.0
148,5.266312705624566,147.09963989257812,0.0
149,9.316717286903877,145.37733459472656,0.0
150,4.088309400797317,144.49435424804688,0.0
151,4.312841758675681,144.16905212402344,0.0
152,4.782339355605968,143.9005126953125,0.0
153,4.443851469308777,144.59934997558594,0.0
154,9.909824961195618,143.37142944335938,0.0
155,6.452033078598744,143.18927001953125,0.0
156,4.2209021942856655,141.433837890625,0.0
157,6.782867463862182,142.10470581054688,0.0
158,5.3393742854495105,140.5713348388672,0.0
159,7.035530388243839,141.6512451171875,0.0
160,10.044476685542737,140.5847625732422,0.0
161,6.362006631095477,139.97457885742188,0.0
162,4.655758738410334,140.20040893554688,0.0
163,8.476630315236878,139.6665496826172,0.0
164,5.243520208188082,139.15476989746094,0.0
165,6.262269753092905,139.33033752441406,0.0
166,8.713663991321969,138.26075744628906,0.0
167,11.321955688840085,138.56832885742188,0.0
168,3.142406862037012,137.85574340820312,0.0
169,3.080397363282237,137.5008544921875,0.0
170,7.731691840231639,137.2714385986328,0.0
171,7.7450444997068395,136.82501220703125,0.0
172,4.732552848324742,136.2328643798828,0.0
173,4.134683134229178,136.04954528808594,0.0
174,2.9138330799507637,136.02157592773438,0.0
175,12.339502149865982,135.3856658935547,0.0
176,5.576152165326156,135.435546875,0.0
177,11.529488728287104,135.63259887695312,0.0
178,6.72248565239318,133.73760986328125,0.0
179,9.220066961365756,134.13397216796875,0.0
180,8.183201448900142,133.77432250976562,0.0
181,4.859585032777346,133.94503784179688,0.0
182,4.852810980208087,133.55322265625,0.0
183,8.538038816368365,133.27740478515625,0.0
184,5.65125213823065,133.14381408691406,0.0
185,6.582288788698232,132.16705322265625,0.0
186,5.837614837916665,132.65426635742188,0.0
187,7.289163190282369,132.3235321044922,0.0
188,4.628981812645792,131.67665100097656,0.0
189,4.533583461215993,130.6219024658203,0.0
190,9.380815206746396,130.75363159179688,0.0
191,4.6768177312137516,130.6797332763672,0.0
192,7.253113017366835,130.3286895751953,0.0
193,8.19870392299907,130.51658630371094,0.0
194,5.911596374903354,130.80972290039062,0.0
195,4.459387061293472,129.74998474121094,0.0
196,4.737721794711586,129.61940002441406,0.0
197,5.779366414428434,129.10488891601562,0.0
198,3.967776179110378,128.3538360595703,0.0
199,7.30187042872551,128.5741424560547,0.0
